date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:54%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/timber.js?v=118109709416041923331688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/timber.23f19ff.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:54	11381/11381	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:54%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/timber.js?v=118109709416041923331688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/timber19ff.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:55%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/handlebars.min.js?v=79044469952368397291688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/handlebars.min.2414782.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:55%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/ajax-cart.js?v=72842492715963651381688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/ajax-cart.2434138.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:54	45937/45937	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:55%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/handlebars.min.js?v=79044469952368397291688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/handlebars.min4782.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:55	11906/11906	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:56%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/ajax-cart.js?v=72842492715963651381688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/ajax-cart4138.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:56%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/gmaps.min.js?v=45863273250346407911688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/gmaps.min.245597b.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:56	31794/31794	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:56%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/gmaps.min.js?v=45863273250346407911688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/gmaps.min597b.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:56%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/bootstrap.bundle.min.js?v=24720241748783945361688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/bootstrap.bundle.min.2479e2c.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:57%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/slick.min.js?v=174081320166941574071688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/slick.min.249d040.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:56	70918/70918	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:57%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/bootstrap.bundle.min.js?v=24720241748783945361688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/bootstrap.bundle.min9e2c.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:57	50195/50195	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:58%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/slick.min.js?v=174081320166941574071688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/slick.mind040.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:58%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/instafeed.min.js?v=33817373524940501351688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/instafeed.min.24b478e.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:58	11974/11974	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:58%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/instafeed.min.js?v=33817373524940501351688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/instafeed.min478e.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:58%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/jquery.fancybox.min.js?v=102984942719613846721688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/jquery.fancybox.min.24dba94.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:37:59%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-plugins.js?v=70019624811880654751688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-plugins.24f46a0.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:58	68253/68253	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:37:59%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/jquery.fancybox.min.js?v=102984942719613846721688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/jquery.fancybox.minba94.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:59	31833/31833	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:38:00%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-plugins.js?v=70019624811880654751688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-plugins46a0.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:37:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:00%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/quickview.js?v=178850781605103683081688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/quickview.25167bf.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:00%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/collection.js?v=71617923839282046691688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/collection.253df91.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:00	15516/15516	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:38:00%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/quickview.js?v=178850781605103683081688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/quickview67bf.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:01%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-scripts.js?v=138592594959200889801688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-scripts.255db02.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:00	6883/6883	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:38:01%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/collection.js?v=71617923839282046691688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/collectiondf91.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:02%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/masonry.pkgd.min.js?v=163018295951185508901688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/masonry.pkgd.min.257f971.delayed	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:01	60037/60037	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:38:01%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-scripts.js?v=138592594959200889801688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/engo-scriptsdb02.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:01	22945/22945	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2011%20Jul%202024%2006:38:02%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/masonry.pkgd.min.js?v=163018295951185508901688694615	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/t/15/assets/masonry.pkgd.minf971.js	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:03%20GMT	https://keiton-store-demo.myshopify.com/checkout	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/checkout	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:03%20GMT	https://keiton-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSjJHODZSMjBYNFBBWDJLQVk2TThHRTlL?preview_theme_id=153479905553	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSjJHODZSMjBYNFBBWDJLQVk2TThHRTlL5159	(from https://keiton-store-demo.myshopify.com/pages/contact-us-3)
09:38:04	268521/268521	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:04%20GMT	https://keiton-store-demo.myshopify.com/blogs/news/do-you-really-understand-yourself	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/blogs/news/do-you-really-understand-yourself.html	(from https://keiton-store-demo.myshopify.com/blogs/news/do-you-really-understand-yourself/?preview_theme_id=153203048721)
09:38:04	269140/269140	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:04%20GMT	https://keiton-store-demo.myshopify.com/blogs/news/interesting-things-you-didnt-know	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/blogs/news/interesting-things-you-didnt-know.html	(from https://keiton-store-demo.myshopify.com/blogs/news/interesting-things-you-didnt-know/?preview_theme_id=153203048721)
09:38:05	262749/262749	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:05%20GMT	https://keiton-store-demo.myshopify.com/blogs/news	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/blogs/news.html	(from https://keiton-store-demo.myshopify.com/blogs/news/?preview_theme_id=153203048721)
09:38:06	258992/258992	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:06%20GMT	https://keiton-store-demo.myshopify.com/account/register	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/account/register.html	(from https://keiton-store-demo.myshopify.com/pages/wishlist)
09:38:06	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:06%20GMT	https://keiton-store-demo.myshopify.com/checkout	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/checkout	(from https://keiton-store-demo.myshopify.com/pages/wishlist)
09:38:06	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:07%20GMT	https://keiton-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSjJHODZWWURDQUs5QlIyVlJXMFlZMFI1?preview_theme_id=153479905553	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/checkouts/cn/Z2NwLXVzLWNlbnRyYWwxOjAxSjJHODZWWURDQUs5QlIyVlJXMFlZMFI15159	(from https://keiton-store-demo.myshopify.com/pages/wishlist)
09:38:07	51524/51524	---MCZ	200	added ('OK')	application/atom+xml	date:Thu,%2011%20Jul%202024%2006:38:08%20GMT	https://keiton-store-demo.myshopify.com/collections/all.atom	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all.atom	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:08	313944/313944	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:08%20GMT	https://keiton-store-demo.myshopify.com/collections/all?page=2	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all4658.html	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:09	255252/255252	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:09%20GMT	https://keiton-store-demo.myshopify.com/collections/POST	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/POST	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:10%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/tarther-blast	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/tarther-blast	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:10%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/shoes-mt	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/shoes-mt	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:10%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/running-sole	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/running-sole	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:11%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/rio-branco	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/rio-branco	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:11%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/retro-hiker	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/retro-hiker	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:11%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/malibu-sneaker	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/malibu-sneaker	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:11%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/japan-spf	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/japan-spf	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:12%20GMT	https://keiton-store-demo.myshopify.com/collections/all/products/gel-lyte-og	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/all/products/gel-lyte-og	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:12%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/shopify-banner-sidebar.jpg?v=1688370268	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/shopify-banner-sidebar.26d8717.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:12	386241/386241	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:12%20GMT	https://keiton-store-demo.myshopify.com/collections/vendors?q=Sebird%20-%20Sports%20Shoes%20Responsive%20Shopify%20Theme	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/vendors18a4.html	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:13	85947/85947	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:14%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/shopify-banner-sidebar.jpg?v=1688370268	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/shopify-banner-sidebar8717.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:14%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram2.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram2.27037d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:15	396583/396583	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2006:38:14%20GMT	https://keiton-store-demo.myshopify.com/collections/frontpage	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/frontpage.html	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:16	49531/49531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:15%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram2.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram237d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:16%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram7.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram7.27237d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:16	48791/48791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:17%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram7.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram737d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:17%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram3.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram3.27437d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:19%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram6.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram6.27637d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:19	47058/47058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:19%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram3.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram337d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:20%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram1.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram1.27837d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:20	44889/44889	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:20%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram6.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram637d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:22%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram8.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram8.27a37d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:22	46068/46068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:22%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram1.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram137d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:23%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram10.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram10.27c37d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:24	54247/54247	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:23%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram8.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram837d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:25%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram5.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram5.27e37d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:25	51670/51670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:25%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram10.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram1037d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:27	31587/31587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:27%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram5.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram537d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:27%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram9.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram9.28037d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jul%202024%2006:38:29%20GMT	http://keiton-store-demo.myshopify.com/cdn/shop/files/instagram4.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram4.28237d0.delayed	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:28	42883/42883	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:28%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram9.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram937d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:28	50060/50060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Jul%202024%2006:38:29%20GMT	https://keiton-store-demo.myshopify.com/cdn/shop/files/instagram4.jpg?v=1688370246	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/cdn/shop/files/instagram437d0.jpg	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:29	255252/255252	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:30%20GMT	https://keiton-store-demo.myshopify.com/collections/manual	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/manual	(from https://keiton-store-demo.myshopify.com/collections/all)
09:38:30	255252/255252	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202024%2006:38:31%20GMT	https://keiton-store-demo.myshopify.com/collections/best-selling	C:/My%20Web%20Sites/asdasd/keiton-store-demo.myshopify.com/collections/best-selling	(from https://keiton-store-demo.myshopify.com/collections/all)
